,Area,Element,Value,Unit,Value Extended
42353,Thailand,Export Value,6674.0,1000 US$,6674000.0
42354,Thailand,Import Quantity,1513.0,1000 Head,1513000.0
42355,Thailand,Import Value,24971.0,1000 US$,24971000.0
42356,Thailand,Export Quantity,7495.0,1000 Head,7495000.0
42357,Thailand,Export Value,9362.0,1000 US$,9362000.0
42601,Timor-Leste,Import Quantity,31.0,1000 Head,31000.0
42602,Timor-Leste,Import Value,11.0,1000 US$,11000.0
42603,Timor-Leste,Import Quantity,24.0,1000 Head,24000.0
42604,Timor-Leste,Import Value,6.0,1000 US$,6000.0
42678,Togo,Import Quantity,1.0,1000 Head,1000.0
42679,Togo,Import Value,3.0,1000 US$,3000.0
42680,Togo,Import Quantity,14.0,1000 Head,14000.0
42681,Togo,Import Value,16.0,1000 US$,16000.0
42682,Togo,Import Quantity,9.0,1000 Head,9000.0
42683,Togo,Import Value,17.0,1000 US$,17000.0
42684,Togo,Import Quantity,20.0,1000 Head,20000.0
42685,Togo,Import Value,27.0,1000 US$,27000.0
42686,Togo,Import Quantity,15.0,1000 Head,15000.0
42687,Togo,Import Value,29.0,1000 US$,29000.0
42688,Togo,Import Quantity,39.0,1000 Head,39000.0
42689,Togo,Import Value,66.0,1000 US$,66000.0
42690,Togo,Import Quantity,48.0,1000 Head,48000.0
42691,Togo,Import Value,106.0,1000 US$,106000.0
42692,Togo,Import Quantity,40.0,1000 Head,40000.0
42693,Togo,Import Value,114.0,1000 US$,114000.0
42825,Tonga,Import Quantity,8.0,1000 Head,8000.0
42826,Tonga,Import Value,19.0,1000 US$,19000.0
42827,Tonga,Export Quantity,,1000 Head,
42828,Tonga,Export Value,,1000 US$,
42829,Tonga,Import Quantity,15.0,1000 Head,15000.0
42830,Tonga,Import Value,36.0,1000 US$,36000.0
42831,Tonga,Export Quantity,,1000 Head,
42832,Tonga,Export Value,,1000 US$,
42833,Tonga,Import Quantity,1.0,1000 Head,1000.0
42834,Tonga,Import Value,4.0,1000 US$,4000.0
42835,Tonga,Export Quantity,,1000 Head,
42836,Tonga,Export Value,,1000 US$,
42837,Tonga,Import Quantity,8.0,1000 Head,8000.0
42838,Tonga,Import Value,23.0,1000 US$,23000.0
42839,Tonga,Export Quantity,,1000 Head,
42840,Tonga,Export Value,,1000 US$,
42841,Tonga,Import Quantity,4.0,1000 Head,4000.0
42842,Tonga,Import Value,12.0,1000 US$,12000.0
42843,Tonga,Import Quantity,20.0,1000 Head,20000.0
42844,Tonga,Import Value,37.0,1000 US$,37000.0
42845,Tonga,Import Quantity,6.0,1000 Head,6000.0
42846,Tonga,Import Value,8.0,1000 US$,8000.0
42847,Tonga,Import Quantity,14.0,1000 Head,14000.0
42848,Tonga,Import Value,15.0,1000 US$,15000.0
42962,Trinidad and Tobago,Import Quantity,260.0,1000 Head,260000.0
42963,Trinidad and Tobago,Import Value,336.0,1000 US$,336000.0
